Site,DATE,TIME,AUTO ID*
RECWET,8/6/2021,23:27:27,EPTFUS
RECWET,8/6/2021,21:48:09,LASBOR
RECWET,8/6/2021,21:52:25,LASBOR
RECWET,8/6/2021,21:50:16,LASBOR
RECWET,8/6/2021,22:14:06,LASBOR
RECWET,8/6/2021,22:07:20,LASBOR
RECWET,8/6/2021,22:17:04,LASBOR
RECWET,8/6/2021,22:07:56,LASBOR
RECWET,8/6/2021,22:18:19,LASBOR
RECWET,8/6/2021,23:57:48,LASBOR
RECWET,8/6/2021,22:46:19,LASBOR
RECWET,8/6/2021,22:20:54,LASBOR
RECWET,8/6/2021,22:46:51,LASBOR
RECWET,8/6/2021,22:04:33,NoID
RECWET,8/6/2021,21:31:02,NoID
RECWET,8/6/2021,22:24:28,NoID
RECWET,8/6/2021,23:28:34,NoID
RECWET,8/6/2021,23:28:23,NoID
RECWET,8/6/2021,23:12:02,TADBRA
RECWET,8/7/2021,0:09:04,EPTFUS
RECWET,8/7/2021,21:36:52,LASBOR
RECWET,8/7/2021,21:39:36,LASBOR
RECWET,8/7/2021,22:14:23,LASBOR
RECWET,8/7/2021,22:15:54,LASBOR
RECWET,8/7/2021,0:02:28,LASBOR
RECWET,8/7/2021,0:10:30,LASBOR
RECWET,8/7/2021,21:57:39,NoID
RECWET,8/7/2021,21:37:56,TADBRA
RECWET,8/8/2021,21:21:09,EPTFUS
RECWET,8/8/2021,21:05:27,EPTFUS
RECWET,8/8/2021,21:06:41,EPTFUS
RECWET,8/8/2021,21:04:21,EPTFUS
RECWET,8/8/2021,21:10:12,NoID
RECWET,8/8/2021,20:48:00,NoID
RECWET,8/9/2021,21:12:07,EPTFUS
RECWET,8/9/2021,2:01:51,EPTFUS
RECWET,8/9/2021,6:18:59,EPTFUS
RECWET,8/9/2021,6:12:28,EPTFUS
RECWET,8/9/2021,6:19:36,EPTFUS
RECWET,8/9/2021,20:31:00,EPTFUS
RECWET,8/9/2021,4:32:31,EPTFUS
RECWET,8/9/2021,21:54:57,EPTFUS
RECWET,8/9/2021,22:08:42,LASBOR
RECWET,8/9/2021,22:32:01,LASBOR
RECWET,8/9/2021,22:29:24,LASBOR
RECWET,8/9/2021,23:02:38,LASBOR
RECWET,8/9/2021,22:18:35,LASBOR
RECWET,8/9/2021,5:37:51,LASBOR
RECWET,8/9/2021,21:20:12,NoID
RECWET,8/9/2021,1:35:10,NoID
RECWET,8/9/2021,4:35:57,NoID
RECWET,8/9/2021,23:34:57,TADBRA
RECWET,8/9/2021,23:58:10,TADBRA
RECWET,8/10/2021,21:00:07,EPTFUS
RECWET,8/10/2021,1:59:11,LASCIN
RECWET,8/10/2021,6:17:53,NoID
RECWET,8/10/2021,20:43:08,NoID
RECWET,8/10/2021,0:07:47,NoID
RECWET,8/10/2021,6:22:03,NYCHUM
RECWET,8/10/2021,0:20:30,NYCHUM
RECWET,8/10/2021,0:12:45,TADBRA
RECWET,8/11/2021,6:18:12,EPTFUS
RECWET,8/11/2021,2:25:11,EPTFUS
RECWET,8/11/2021,20:47:49,EPTFUS
RECWET,8/11/2021,6:19:02,EPTFUS
RECWET,8/11/2021,6:01:12,NoID
RECWET,8/11/2021,6:02:02,NYCHUM
RECWET,8/16/2021,20:19:44,EPTFUS
RECWET,8/17/2021,20:14:38,EPTFUS
RECWET,8/17/2021,20:22:02,EPTFUS
RECWET,8/17/2021,20:31:28,EPTFUS
RECWET,8/17/2021,20:43:24,EPTFUS
RECWET,8/17/2021,20:26:19,EPTFUS
RECWET,8/17/2021,5:21:14,EPTFUS
RECWET,8/17/2021,6:23:58,LASBOR
RECWET,8/17/2021,5:21:24,NoID
RECWET,8/17/2021,6:29:41,NoID
RECWET,8/18/2021,0:07:36,EPTFUS
RECWET,8/18/2021,21:07:33,NoID
RECWET,8/19/2021,22:11:26,EPTFUS
RECWET,8/19/2021,23:05:55,EPTFUS
RECWET,8/19/2021,20:22:09,EPTFUS
RECWET,8/19/2021,6:16:59,NoID
RECWET,8/20/2021,23:09:29,EPTFUS
RECWET,8/20/2021,23:01:27,EPTFUS
RECWET,8/20/2021,23:44:37,EPTFUS
RECWET,8/20/2021,23:26:52,EPTFUS
RECWET,8/20/2021,23:11:23,EPTFUS
RECWET,8/20/2021,23:27:14,EPTFUS
RECWET,8/20/2021,23:10:04,EPTFUS
RECWET,8/20/2021,21:47:34,EPTFUS
RECWET,8/20/2021,21:46:27,EPTFUS
RECWET,8/20/2021,20:33:05,NoID
RECWET,8/20/2021,6:25:21,NYCHUM
RECWET,8/21/2021,20:35:29,EPTFUS
RECWET,8/21/2021,20:29:31,EPTFUS
RECWET,8/21/2021,20:44:15,NoID
RECWET,8/21/2021,20:26:12,NoID
RECWET,8/21/2021,2:07:06,NYCHUM
RECWET,8/21/2021,20:11:40,NYCHUM
RECWET,8/21/2021,6:22:18,NYCHUM
RECWET,8/22/2021,20:44:37,EPTFUS
RECWET,8/22/2021,20:43:59,NoID
RECWET,8/22/2021,6:24:29,NYCHUM
RECWET,8/23/2021,20:29:05,EPTFUS
RECWET,8/23/2021,20:18:25,EPTFUS
RECWET,8/23/2021,20:34:51,EPTFUS
RECWET,8/23/2021,20:29:12,EPTFUS
RECWET,8/23/2021,20:35:55,EPTFUS
RECWET,8/24/2021,20:20:19,EPTFUS
RECWET,8/24/2021,20:25:55,EPTFUS
RECWET,8/24/2021,20:21:40,EPTFUS
RECWET,8/24/2021,20:23:51,EPTFUS
RECWET,8/24/2021,20:20:42,EPTFUS
RECWET,8/24/2021,20:12:36,EPTFUS
RECWET,8/24/2021,6:21:28,NYCHUM
RECWET,8/25/2021,20:20:37,EPTFUS
RECWET,8/25/2021,20:23:08,EPTFUS
RECWET,8/25/2021,6:22:49,NYCHUM
RECWET,8/26/2021,21:33:07,EPTFUS
RECWET,8/26/2021,22:14:22,EPTFUS
RECWET,8/26/2021,20:18:05,EPTFUS
RECWET,8/26/2021,20:47:13,EPTFUS
RECWET,8/26/2021,6:25:28,NoID
RECWET,8/26/2021,6:28:28,NoID
RECWET,8/27/2021,21:02:46,EPTFUS
RECWET,8/27/2021,20:23:39,EPTFUS
RECWET,8/27/2021,20:20:27,EPTFUS
RECWET,8/27/2021,1:38:28,EPTFUS
RECWET,8/27/2021,20:15:35,EPTFUS
RECWET,8/27/2021,20:18:32,EPTFUS
RECWET,8/27/2021,0:53:46,EPTFUS
RECWET,8/27/2021,20:23:16,EPTFUS
RECWET,8/27/2021,1:43:13,EPTFUS
RECWET,8/27/2021,6:18:43,LASNOC
RECWET,8/27/2021,20:34:45,NoID
RECWET,8/27/2021,23:43:06,NoID
RECWET,8/27/2021,6:26:00,NYCHUM
RECWET,8/28/2021,20:17:28,EPTFUS
RECWET,8/28/2021,20:19:43,EPTFUS
RECWET,8/28/2021,20:31:00,EPTFUS
RECWET,8/28/2021,20:12:39,NoID
RECWET,8/28/2021,20:18:07,NoID
RECWET,8/28/2021,2:04:29,NoID
RECWET,8/28/2021,20:22:28,NoID
RECWET,8/28/2021,0:47:31,NoID
RECWET,8/28/2021,0:41:47,NoID
RECWET,8/28/2021,2:03:03,NoID
RECWET,8/29/2021,20:13:52,EPTFUS
RECWET,8/29/2021,6:27:11,EPTFUS
RECWET,8/29/2021,20:36:39,TADBRA
RECWET,8/30/2021,20:08:20,EPTFUS
RECWET,8/30/2021,20:09:58,EPTFUS
RECWET,8/30/2021,20:43:05,EPTFUS
RECWET,8/30/2021,22:28:36,NoID
RECWET,8/30/2021,6:31:27,NoID
RECWET,8/30/2021,22:33:56,NoID
RECWET,8/30/2021,6:24:26,NYCHUM
RECWET,8/30/2021,6:23:28,NYCHUM
RECWET,8/31/2021,6:26:24,EPTFUS
RECWET,8/31/2021,21:07:49,EPTFUS
RECWET,8/31/2021,22:34:02,EPTFUS
RECWET,8/31/2021,22:24:17,EPTFUS
RECWET,8/31/2021,23:49:44,NoID
RECWET,8/31/2021,23:50:33,NoID
RECWET,8/31/2021,23:36:24,NoID
RECWET,8/31/2021,23:16:13,NoID
RECWET,8/31/2021,23:01:02,NoID
RECWET,8/31/2021,23:07:38,NoID
RECWET,8/31/2021,23:40:01,TADBRA
RECWET,8/31/2021,23:51:28,TADBRA
RECWET,9/1/2021,0:18:52,EPTFUS
RECWET,9/1/2021,6:35:06,EPTFUS
RECWET,9/1/2021,3:08:55,EPTFUS
RECWET,9/1/2021,1:56:21,NoID
RECWET,9/2/2021,20:08:22,EPTFUS
RECWET,9/2/2021,21:13:59,NoID
RECWET,9/3/2021,20:31:36,EPTFUS
RECWET,9/3/2021,20:37:17,NoID
RECWET,9/4/2021,20:18:19,NoID
RECWET,9/4/2021,20:29:58,NoID
RECWET,9/4/2021,20:19:24,NYCHUM
RECWET,9/5/2021,20:22:48,NoID
RECWET,9/5/2021,21:28:48,NoID
RECWET,9/5/2021,21:54:55,NoID
RECWET,9/11/2021,20:23:39,NYCHUM
RECWET,9/13/2021,20:09:57,NYCHUM
RECWET,9/14/2021,19:50:25,LASBOR
RECWET,9/14/2021,6:35:41,NoID
RECWET,9/15/2021,19:52:23,EPTFUS
RECWET,9/15/2021,2:52:34,LASBOR
RECWET,9/15/2021,19:36:25,PERSUB
RECWET,9/16/2021,1:02:21,EPTFUS
RECWET,9/16/2021,1:34:50,EPTFUS
RECWET,9/16/2021,1:59:39,EPTFUS
RECWET,9/16/2021,2:05:12,EPTFUS
RECWET,9/16/2021,1:03:56,EPTFUS
RECWET,9/16/2021,1:29:01,EPTFUS
RECWET,9/16/2021,0:51:20,EPTFUS
RECWET,9/19/2021,19:42:13,EPTFUS
RECWET,9/20/2021,23:09:06,LASNOC
RECWET,9/23/2021,19:40:40,EPTFUS
RECWET,9/26/2021,19:28:17,EPTFUS
RECWET,9/27/2021,19:21:06,EPTFUS
RECWET,9/27/2021,19:45:32,LASBOR
RECWET,10/2/2021,19:13:47,EPTFUS
RECWET,10/2/2021,20:16:35,EPTFUS
RECWET,10/3/2021,21:09:57,EPTFUS
RECWET,10/3/2021,21:16:23,EPTFUS
RECWET,10/3/2021,21:08:52,EPTFUS
RECWET,10/3/2021,20:27:01,EPTFUS
RECWET,10/3/2021,21:17:04,EPTFUS
RECWET,10/3/2021,19:46:44,EPTFUS
RECWET,10/3/2021,20:16:07,EPTFUS
RECWET,10/3/2021,22:01:18,EPTFUS
RECWET,10/3/2021,22:32:31,EPTFUS
RECWET,10/3/2021,19:20:27,EPTFUS
RECWET,10/3/2021,21:17:46,EPTFUS
RECWET,10/3/2021,20:55:08,EPTFUS
RECWET,10/3/2021,20:03:16,EPTFUS
RECWET,10/3/2021,22:02:28,EPTFUS
RECWET,10/3/2021,21:24:54,EPTFUS
RECWET,10/3/2021,21:19:02,EPTFUS
RECWET,10/3/2021,21:10:43,EPTFUS
RECWET,10/3/2021,21:20:57,EPTFUS
RECWET,10/3/2021,22:49:49,EPTFUS
RECWET,10/3/2021,20:22:38,EPTFUS
RECWET,10/3/2021,22:37:31,EPTFUS
RECWET,10/3/2021,22:01:00,EPTFUS
RECWET,10/3/2021,20:33:05,EPTFUS
RECWET,10/3/2021,21:58:16,EPTFUS
RECWET,10/3/2021,20:05:35,EPTFUS
RECWET,10/3/2021,19:14:38,EPTFUS
RECWET,10/3/2021,21:49:55,EPTFUS
RECWET,10/3/2021,20:43:24,EPTFUS
RECWET,10/3/2021,22:47:10,EPTFUS
RECWET,10/3/2021,21:37:04,EPTFUS
RECWET,10/3/2021,20:30:24,EPTFUS
RECWET,10/3/2021,19:15:54,LASBOR
RECWET,10/3/2021,19:14:53,NoID
RECWET,10/3/2021,20:18:09,NoID
RECWET,10/3/2021,22:07:51,NoID
RECWET,10/3/2021,22:21:34,NoID
RECWET,10/3/2021,22:20:52,NoID
RECWET,10/3/2021,22:46:09,NoID
RECWET,10/3/2021,23:00:26,NoID
RECWET,10/3/2021,21:41:41,NoID
RECWET,10/3/2021,19:51:41,NYCHUM
RECWET,10/4/2021,21:41:29,EPTFUS
RECWET,10/4/2021,21:39:38,EPTFUS
RECWET,10/4/2021,21:26:59,EPTFUS
RECWET,10/4/2021,21:25:37,EPTFUS
RECWET,10/4/2021,21:26:28,EPTFUS
RECWET,10/5/2021,19:13:04,NoID
RECWET,10/12/2021,19:14:28,EPTFUS
RECWET,10/12/2021,19:04:38,EPTFUS
RECWET,10/13/2021,19:05:23,EPTFUS
RECWET,10/15/2021,19:24:54,EPTFUS
RECWET,10/15/2021,19:54:07,NoID
RECWET,10/16/2021,22:04:02,NoID
RECWET,10/16/2021,22:35:02,NoID
RECWET,10/17/2021,19:26:02,NoID
RECWET,10/19/2021,21:04:02,NoID
RECWET,10/20/2021,19:32:19,NoID
RECWET,10/20/2021,8:42:02,NoID
RECWET,10/20/2021,9:02:02,NoID
RECWET,10/21/2021,19:53:41,EPTFUS
RECWET,10/21/2021,19:18:39,EPTFUS
RECWET,10/21/2021,19:26:21,EPTFUS
RECWET,10/21/2021,19:31:20,EPTFUS
RECWET,10/21/2021,19:25:49,NoID
RECWET,10/31/2021,20:00:49,NoID
RECWET,11/1/2021,2:57:30,LASCIN
RECWET,12/2/2021,19:27:25,LASCIN
RECWET,12/2/2021,19:32:04,LASCIN
RECWET,12/2/2021,18:31:00,NoID
RECWET,12/2/2021,19:59:20,TADBRA
RECWET,12/2/2021,19:09:48,TADBRA
RECWET,12/3/2021,20:06:43,LASBOR
RECWET,12/3/2021,20:40:35,LASCIN
RECWET,12/3/2021,18:57:31,LASCIN
RECWET,12/3/2021,18:37:22,LASCIN
RECWET,12/3/2021,18:01:45,LASCIN
RECWET,12/3/2021,18:09:07,NoID
RECWET,12/4/2021,22:49:49,NoID
RECWET,12/4/2021,17:22:34,NYCHUM
RECWET,12/6/2021,18:33:01,LASCIN
RECWET,12/6/2021,20:42:59,NoID
RECWET,12/16/2021,17:35:15,EPTFUS
RECWET,12/17/2021,17:54:12,LASBOR
RECWET,12/17/2021,17:39:19,LASNOC
RECWET,12/17/2021,17:55:00,LASNOC
WOODCON,1/12/2021,22:34:52,NoID
WOODCON,2/23/2021,18:45:20,EPTFUS
WOODCON,2/23/2021,19:14:43,NoID
WOODCON,2/23/2021,19:05:43,TADBRA
WOODCON,2/24/2021,19:23:18,EPTFUS
WOODCON,2/24/2021,20:02:34,NoID
WOODCON,2/24/2021,18:35:33,NYCHUM
WOODCON,2/25/2021,18:31:37,NoID
WOODCON,3/9/2021,23:12:50,EPTFUS
WOODCON,3/9/2021,19:17:23,LASNOC
WOODCON,3/9/2021,20:03:16,NoID
WOODCON,3/9/2021,19:52:56,NoID
WOODCON,3/10/2021,18:47:43,EPTFUS
WOODCON,3/10/2021,18:50:47,LASNOC
WOODCON,3/10/2021,20:27:11,NoID
WOODCON,3/11/2021,19:25:45,EPTFUS
WOODCON,3/11/2021,19:26:59,EPTFUS
WOODCON,3/12/2021,18:49:24,NoID
WOODCON,3/24/2021,19:05:29,NYCHUM
WOODCON,3/24/2021,20:26:00,TADBRA
WOODCON,3/26/2021,19:06:18,EPTFUS
WOODCON,3/26/2021,19:36:55,EPTFUS
WOODCON,3/26/2021,19:51:31,EPTFUS
WOODCON,3/26/2021,19:40:20,EPTFUS
WOODCON,3/26/2021,19:04:43,EPTFUS
WOODCON,3/26/2021,18:47:58,EPTFUS
WOODCON,3/26/2021,19:22:38,NoID
WOODCON,3/26/2021,20:06:56,NoID
WOODCON,3/26/2021,20:11:42,NoID
WOODCON,4/6/2021,21:13:23,EPTFUS
WOODCON,4/7/2021,20:14:24,EPTFUS
WOODCON,4/7/2021,21:21:15,EPTFUS
WOODCON,4/8/2021,20:06:37,EPTFUS
WOODCON,4/15/2021,23:02:45,LASBOR
WOODCON,4/28/2021,5:01:17,NYCHUM
WOODCON,4/29/2021,23:32:24,EPTFUS
WOODCON,4/29/2021,23:36:03,NoID
WOODCON,4/30/2021,20:40:39,EPTFUS
WOODCON,4/30/2021,21:52:44,EPTFUS
WOODCON,5/1/2021,21:25:37,EPTFUS
WOODCON,5/1/2021,20:30:39,NoID
WOODCON,5/2/2021,20:34:56,NoID
WOODCON,5/3/2021,4:11:12,EPTFUS
WOODCON,5/4/2021,20:28:25,EPTFUS
WOODCON,5/4/2021,20:42:33,EPTFUS
WOODCON,5/4/2021,20:29:13,EPTFUS
WOODCON,5/4/2021,20:24:36,EPTFUS
WOODCON,5/5/2021,22:11:31,NoID
WOODCON,5/5/2021,20:50:42,NYCHUM
WOODCON,5/6/2021,22:32:35,LASBOR
WOODCON,5/6/2021,22:32:45,LASBOR
WOODCON,5/6/2021,22:32:05,LASBOR
WOODCON,5/6/2021,22:11:39,LASBOR
WOODCON,5/6/2021,22:17:33,LASBOR
WOODCON,5/7/2021,2:33:44,LASBOR
WOODCON,5/7/2021,2:33:51,LASBOR
WOODCON,5/7/2021,2:38:39,LASBOR
WOODCON,5/7/2021,1:43:14,LASBOR
WOODCON,5/7/2021,1:40:12,LASBOR
WOODCON,5/7/2021,3:09:53,LASBOR
WOODCON,5/7/2021,22:46:01,LASBOR
WOODCON,5/8/2021,20:39:10,EPTFUS
WOODCON,5/8/2021,20:39:24,EPTFUS
WOODCON,5/8/2021,21:06:09,EPTFUS
WOODCON,5/8/2021,21:56:56,EPTFUS
WOODCON,5/8/2021,20:44:45,EPTFUS
WOODCON,5/8/2021,21:56:23,NoID
WOODCON,5/8/2021,22:09:02,NoID
WOODCON,5/10/2021,20:38:56,EPTFUS
WOODCON,5/10/2021,22:55:14,EPTFUS
WOODCON,5/10/2021,22:22:49,EPTFUS
WOODCON,5/11/2021,21:09:24,EPTFUS
WOODCON,5/11/2021,20:57:00,EPTFUS
WOODCON,5/11/2021,20:56:40,EPTFUS
WOODCON,5/11/2021,21:04:31,EPTFUS
WOODCON,5/11/2021,20:59:18,EPTFUS
WOODCON,5/11/2021,20:59:25,EPTFUS
WOODCON,5/15/2021,21:16:27,EPTFUS
WOODCON,5/17/2021,20:44:36,EPTFUS
WOODCON,5/20/2021,22:44:55,EPTFUS
WOODCON,5/30/2021,20:50:58,NoID
WOODCON,5/31/2021,21:02:45,EPTFUS
WOODCON,6/2/2021,2:01:42,EPTFUS
WOODCON,6/3/2021,5:05:07,EPTFUS
WOODCON,6/5/2021,21:16:47,EPTFUS
WOODCON,6/15/2021,20:54:24,LASBOR
WOODCON,6/16/2021,3:08:37,LASBOR
WOODCON,7/13/2021,4:30:46,EPTFUS
WOODCON,7/13/2021,4:30:55,EPTFUS
WOODCON,7/31/2021,3:16:09,EPTFUS
WOODCON,8/9/2021,4:15:20,EPTFUS
WOODCON,8/18/2021,21:31:46,EPTFUS
WOODCON,9/30/2021,4:34:33,EPTFUS
WOODCON,10/13/2021,19:17:36,EPTFUS
WOODCON,10/13/2021,19:19:15,EPTFUS
WOODCON,10/13/2021,19:23:11,EPTFUS
WOODCON,11/9/2021,19:07:05,EPTFUS
WOODCON,11/9/2021,18:52:54,EPTFUS
WOODCON,11/9/2021,18:59:39,NoID
WOODCON,11/17/2021,18:14:02,EPTFUS
WOODCON,11/18/2021,18:15:45,EPTFUS
WOODCON,11/18/2021,18:22:33,EPTFUS
WOODCON,11/18/2021,18:11:20,EPTFUS
WOODCON,12/1/2021,18:49:49,NYCHUM
WOODCON,12/2/2021,17:39:49,EPTFUS
WOODCON,12/2/2021,17:51:42,EPTFUS
WOODCON,12/3/2021,17:32:47,NoID
WOODWET,1/11/2021,23:42:03,LASCIN
WOODWET,1/28/2021,2:41:57,NoID
WOODWET,2/9/2021,19:29:41,EPTFUS
WOODWET,2/23/2021,18:45:20,EPTFUS
WOODWET,2/23/2021,19:14:43,NoID
WOODWET,2/23/2021,19:05:43,TADBRA
WOODWET,2/24/2021,19:38:54,EPTFUS
WOODWET,2/24/2021,19:23:18,EPTFUS
WOODWET,2/24/2021,20:02:34,NoID
WOODWET,2/24/2021,18:35:33,NYCHUM
WOODWET,2/25/2021,18:31:37,NoID
WOODWET,2/28/2021,21:55:40,LASBOR
WOODWET,2/28/2021,21:35:31,LASBOR
WOODWET,3/8/2021,18:41:43,NYCHUM
WOODWET,3/9/2021,23:12:50,EPTFUS
WOODWET,3/9/2021,19:17:23,LASNOC
WOODWET,3/9/2021,19:12:48,NoID
WOODWET,3/9/2021,19:52:56,NoID
WOODWET,3/9/2021,20:03:16,NoID
WOODWET,3/10/2021,18:47:43,EPTFUS
WOODWET,3/10/2021,18:50:47,LASNOC
WOODWET,3/10/2021,20:27:11,NoID
WOODWET,3/13/2021,18:40:16,NYCHUM
WOODWET,3/24/2021,19:02:06,EPTFUS
WOODWET,3/26/2021,19:03:30,EPTFUS
WOODWET,3/26/2021,22:47:39,EPTFUS
WOODWET,3/26/2021,18:53:06,EPTFUS
WOODWET,3/26/2021,22:55:23,EPTFUS
WOODWET,3/26/2021,21:11:45,EPTFUS
WOODWET,3/26/2021,18:49:49,NoID
WOODWET,3/29/2021,18:48:26,LASCIN
WOODWET,3/30/2021,18:47:40,NYCHUM
WOODWET,4/6/2021,20:10:38,NoID
WOODWET,4/6/2021,21:02:56,NoID
WOODWET,4/7/2021,20:32:19,EPTFUS
WOODWET,4/7/2021,23:11:03,LASBOR
WOODWET,4/7/2021,21:29:35,NoID
WOODWET,4/7/2021,23:12:36,NoID
WOODWET,4/8/2021,23:56:15,EPTFUS
WOODWET,4/8/2021,1:09:22,LASBOR
WOODWET,4/8/2021,20:52:17,NoID
WOODWET,4/8/2021,21:33:14,NYCHUM
WOODWET,4/8/2021,23:55:16,TADBRA
WOODWET,4/9/2021,5:39:37,NoID
WOODWET,4/9/2021,2:19:33,NoID
WOODWET,4/11/2021,20:10:24,EPTFUS
WOODWET,4/11/2021,19:57:08,LASBOR
WOODWET,4/12/2021,20:52:57,EPTFUS
WOODWET,4/13/2021,20:07:32,EPTFUS
WOODWET,4/14/2021,20:09:48,EPTFUS
WOODWET,4/14/2021,20:47:18,EPTFUS
WOODWET,4/14/2021,2:41:19,LASCIN
WOODWET,4/14/2021,20:39:03,NoID
WOODWET,4/23/2021,20:26:48,LASNOC
WOODWET,4/29/2021,20:49:58,EPTFUS
WOODWET,4/30/2021,0:37:02,LASNOC
WOODWET,5/19/2021,21:13:39,EPTFUS
WOODWET,5/23/2021,1:02:19,EPTFUS
WOODWET,5/31/2021,20:55:08,EPTFUS
WOODWET,6/14/2021,23:54:09,EPTFUS
WOODWET,9/16/2021,22:10:58,NYCHUM
WOODWET,9/20/2021,21:55:18,NYCHUM
WOODWET,9/23/2021,21:14:50,EPTFUS
WOODWET,11/25/2021,17:12:57,LASBOR
WOODWET,12/2/2021,18:06:43,NYCHUM
RECCON,1/2/2021,18:44:53,EPTFUS
RECCON,1/19/2021,19:56:25,LASCIN
RECCON,1/23/2021,19:05:05,LASCIN
RECCON,1/23/2021,19:05:05,LASCIN
RECCON,1/23/2021,19:05:05,LASCIN
RECCON,2/5/2021,23:06:38,NoID
RECCON,2/5/2021,23:06:38,NoID
RECCON,2/5/2021,23:06:38,NoID
RECCON,2/28/2021,19:14:53,EPTFUS
RECCON,2/28/2021,19:14:53,EPTFUS
RECCON,3/8/2021,21:46:44,LASCIN
RECCON,3/8/2021,21:46:44,LASCIN
RECCON,3/9/2021,21:58:48,NoID
RECCON,3/9/2021,21:58:48,NoID
RECCON,3/11/2021,20:01:12,EPTFUS
RECCON,3/11/2021,18:59:26,EPTFUS
RECCON,3/11/2021,18:44:53,EPTFUS
RECCON,3/11/2021,20:15:48,EPTFUS
RECCON,3/11/2021,18:50:12,LASNOC
RECCON,3/12/2021,18:53:03,EPTFUS
RECCON,3/12/2021,18:49:07,EPTFUS
RECCON,3/12/2021,18:28:09,TADBRA
RECCON,3/22/2021,19:15:20,EPTFUS
RECCON,3/22/2021,19:26:30,EPTFUS
RECCON,3/22/2021,18:56:04,EPTFUS
RECCON,3/22/2021,21:40:56,EPTFUS
RECCON,3/22/2021,18:36:51,NYCHUM
RECCON,3/23/2021,0:19:36,LASCIN
RECCON,3/24/2021,19:00:18,EPTFUS
RECCON,3/26/2021,19:54:02,EPTFUS
RECCON,3/27/2021,20:21:26,NoID
RECCON,4/3/2021,18:58:59,NYCHUM
RECCON,4/4/2021,19:00:02,EPTFUS
RECCON,4/4/2021,19:41:44,LASNOC
RECCON,4/5/2021,20:17:56,EPTFUS
RECCON,4/5/2021,18:59:24,EPTFUS
RECCON,4/5/2021,18:57:21,EPTFUS
RECCON,4/5/2021,18:58:32,EPTFUS
RECCON,4/6/2021,22:36:02,LASBOR
RECCON,4/7/2021,22:15:59,LASBOR
RECCON,4/7/2021,22:47:26,LASBOR
RECCON,4/7/2021,22:22:27,LASBOR
RECCON,4/7/2021,3:45:00,LASBOR
RECCON,4/7/2021,22:46:46,LASBOR
RECCON,4/7/2021,22:49:52,NoID
RECCON,4/7/2021,20:12:45,PERSUB
RECCON,4/8/2021,20:23:37,EPTFUS
RECCON,4/8/2021,23:17:31,LASBOR
RECCON,4/8/2021,21:14:56,LASBOR
RECCON,4/8/2021,5:00:35,LASBOR
RECCON,4/8/2021,22:36:57,LASBOR
RECCON,4/8/2021,20:16:47,LASBOR
RECCON,4/8/2021,23:53:18,LASBOR
RECCON,4/8/2021,22:17:29,LASBOR
RECCON,4/8/2021,22:38:36,LASBOR
RECCON,4/8/2021,20:20:13,LASBOR
RECCON,4/8/2021,20:28:51,NoID
RECCON,4/8/2021,21:26:35,NoID
RECCON,4/8/2021,20:27:01,NoID
RECCON,4/8/2021,21:39:08,NoID
RECCON,4/8/2021,2:30:14,NoID
RECCON,4/8/2021,2:25:54,NoID
RECCON,4/8/2021,0:53:33,NoID
RECCON,4/8/2021,22:27:31,NoID
RECCON,4/8/2021,23:39:42,NoID
RECCON,4/8/2021,3:24:32,NoID
RECCON,4/8/2021,2:29:08,NYCHUM
RECCON,4/8/2021,0:55:18,NYCHUM
RECCON,4/8/2021,2:22:44,NYCHUM
RECCON,4/8/2021,20:42:40,PERSUB
RECCON,4/9/2021,20:17:01,EPTFUS
RECCON,4/9/2021,2:42:38,LASBOR
RECCON,4/9/2021,2:13:48,LASBOR
RECCON,4/9/2021,1:29:51,LASBOR
RECCON,4/9/2021,3:50:06,LASBOR
RECCON,4/9/2021,2:22:06,LASBOR
RECCON,4/9/2021,1:00:03,LASBOR
RECCON,4/9/2021,2:27:46,LASBOR
RECCON,4/9/2021,0:22:55,LASBOR
RECCON,4/9/2021,1:05:07,LASBOR
RECCON,4/9/2021,1:06:36,LASBOR
RECCON,4/9/2021,1:51:08,LASBOR
RECCON,4/9/2021,3:00:00,NoID
RECCON,4/9/2021,3:03:32,NoID
RECCON,4/9/2021,0:01:37,NoID
RECCON,4/9/2021,1:54:25,NoID
RECCON,4/9/2021,4:44:52,NoID
RECCON,4/9/2021,0:18:05,NYCHUM
RECCON,4/9/2021,5:13:33,NYCHUM
RECCON,4/9/2021,4:07:22,NYCHUM
RECCON,4/9/2021,5:18:47,NYCHUM
RECCON,4/9/2021,5:10:43,NYCHUM
RECCON,4/9/2021,5:06:10,NYCHUM
RECCON,4/9/2021,0:19:58,NYCHUM
RECCON,4/9/2021,2:57:16,NYCHUM
RECCON,4/10/2021,5:18:49,NoID
RECCON,4/11/2021,22:40:35,LASBOR
RECCON,4/11/2021,20:10:38,NoID
RECCON,4/11/2021,5:18:07,NYCHUM
RECCON,4/11/2021,5:21:28,NYCHUM
RECCON,4/12/2021,23:56:12,EPTFUS
RECCON,4/12/2021,3:37:49,LASBOR
RECCON,4/12/2021,23:41:56,LASBOR
RECCON,4/12/2021,22:20:24,LASBOR
RECCON,4/12/2021,21:07:30,LASBOR
RECCON,4/12/2021,21:05:52,NoID
RECCON,4/12/2021,20:11:44,NoID
RECCON,4/12/2021,20:05:17,NoID
RECCON,4/12/2021,22:25:51,NoID
RECCON,4/12/2021,20:36:11,NYCHUM
